timestamp_us,ecg,leads,ir,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
753894161,1760,1,173013,0.24,-0.22,10.00,-0.03,-0.02,-0.00,32.45
753974161,1923,1,177636,0.24,-0.26,9.98,-0.03,-0.02,-0.01,32.45
754054161,2162,1,184392,0.28,-0.25,9.93,-0.03,-0.03,-0.01,32.45
754134161,1787,1,194369,0.23,-0.23,10.02,-0.05,-0.05,-0.01,32.45
754214161,1778,1,200677,0.30,-0.27,9.97,-0.05,-0.03,-0.01,32.45
754299215,1961,1,202482,0.34,-0.28,9.97,-0.05,-0.04,-0.01,32.21
754373161,2202,1,202063,0.32,-0.29,10.00,-0.05,-0.03,-0.01,32.21
754453161,2135,1,202083,0.37,-0.28,9.96,-0.04,-0.03,-0.01,32.21
754533161,2081,1,202292,0.37,-0.27,9.99,-0.03,-0.02,-0.01,32.21
754613161,2226,1,202441,0.39,-0.30,10.00,-0.03,-0.02,-0.00,32.21
754693160,2419,1,202220,0.40,-0.29,9.99,-0.03,-0.01,-0.01,32.21
754773161,1892,1,202256,0.39,-0.29,9.99,-0.03,-0.01,-0.01,32.21
754853161,1808,1,202313,0.37,-0.28,9.99,-0.03,-0.01,-0.00,32.21
754933161,1792,1,202250,0.38,-0.31,9.97,-0.03,-0.01,-0.01,32.21
755013162,1936,1,202293,0.38,-0.29,9.99,-0.03,-0.01,-0.01,32.21
755093161,1824,1,202391,0.38,-0.28,9.98,-0.03,-0.01,-0.01,32.21
755173161,1645,1,202430,0.37,-0.30,10.01,-0.03,-0.01,-0.01,32.21
755253161,1859,1,202437,0.36,-0.28,9.99,-0.03,-0.01,-0.01,32.21
755338215,2117,1,202048,0.37,-0.29,9.99,-0.03,-0.01,-0.01,32.35
755412161,1813,1,201991,0.38,-0.29,9.98,-0.03,-0.01,-0.00,32.35
755492161,1808,1,202114,0.36,-0.29,10.00,-0.03,-0.02,-0.01,32.35
755572161,1795,1,202170,0.37,-0.31,10.00,-0.03,-0.01,-0.00,32.35
755652161,2001,1,202184,0.35,-0.29,9.98,-0.03,-0.01,-0.00,32.35
755732161,1955,1,202228,0.37,-0.29,10.00,-0.03,-0.01,-0.00,32.35
755812161,1732,1,202296,0.37,-0.29,10.01,-0.03,-0.01,-0.00,32.35
755892161,1868,1,202346,0.37,-0.28,9.98,-0.03,-0.01,-0.00,32.35
755972161,2159,1,202025,0.37,-0.28,9.97,-0.03,-0.01,-0.01,32.35
756052161,2054,1,202021,0.37,-0.29,9.97,-0.03,-0.01,-0.01,32.35
756132161,1767,1,202095,0.36,-0.29,9.98,-0.03,-0.01,-0.00,32.35
756212161,1889,1,202170,0.38,-0.28,9.99,-0.03,-0.01,-0.01,32.35
756292161,1937,1,202179,0.38,-0.28,9.99,-0.03,-0.01,-0.01,32.35
756377215,1918,1,202132,0.37,-0.31,9.96,-0.03,-0.01,-0.01,32.21
756453162,1845,1,202230,0.35,-0.28,10.00,-0.03,-0.02,-0.01,32.21
756533161,1994,1,202240,0.36,-0.30,9.99,-0.03,-0.01,-0.00,32.21
756611160,2335,1,202007,0.36,-0.29,9.98,-0.03,-0.01,-0.01,32.21
756691161,2648,1,201844,0.36,-0.28,10.00,-0.03,-0.01,-0.01,32.21
756771161,2397,1,201849,0.38,-0.29,9.98,-0.03,-0.01,-0.01,32.21
756851161,2510,1,201954,0.37,-0.30,9.99,-0.03,-0.01,-0.01,32.21
756931160,2716,1,201925,0.36,-0.30,9.99,-0.03,-0.01,-0.00,32.21
757011160,2667,1,202000,0.36,-0.30,9.97,-0.03,-0.01,-0.00,32.21
757091160,4095,1,202030,0.36,-0.32,9.97,-0.03,-0.01,-0.01,32.21
757171161,2837,1,202089,0.36,-0.30,9.99,-0.03,-0.01,-0.01,32.21
757251161,2989,1,201973,0.36,-0.29,9.99,-0.03,-0.01,-0.01,32.21
757331161,3191,1,201854,0.38,-0.30,9.98,-0.03,-0.01,-0.01,32.21
757416215,2677,1,201865,0.37,-0.29,9.95,-0.03,-0.01,-0.01,32.25
757492161,2461,1,201964,0.37,-0.29,9.97,-0.03,-0.01,-0.00,32.25
757572161,2316,1,201927,0.34,-0.29,9.98,-0.03,-0.01,-0.01,32.25
757652161,2120,1,201947,0.38,-0.30,9.96,-0.03,-0.01,-0.00,32.25
757732161,2339,1,201965,0.38,-0.28,10.00,-0.03,-0.01,-0.00,32.25
757812160,1815,1,201934,0.36,-0.31,9.99,-0.03,-0.01,-0.01,32.25
757890161,2112,1,201740,0.37,-0.30,9.99,-0.03,-0.01,-0.01,32.25
757970161,2176,1,201484,0.39,-0.30,10.01,-0.03,-0.01,-0.01,32.25
758050161,1758,1,201431,0.35,-0.28,9.99,-0.03,-0.01,-0.01,32.25
758130161,1791,1,201510,0.37,-0.30,9.98,-0.03,-0.01,-0.01,32.25
758210161,1755,1,201464,0.36,-0.28,9.99,-0.03,-0.01,-0.01,32.25
758290161,1689,1,201440,0.38,-0.30,9.97,-0.03,-0.01,-0.01,32.25
758370161,1964,1,201471,0.37,-0.29,9.98,-0.03,-0.01,-0.01,32.25
758455215,1741,1,201619,0.37,-0.28,9.97,-0.03,-0.01,-0.01,32.25
758531161,1998,1,201390,0.34,-0.29,9.99,-0.03,-0.01,-0.01,32.25
758611161,2054,1,201190,0.36,-0.28,10.00,-0.03,-0.01,-0.01,32.25
758691186,1749,1,201089,0.38,-0.30,9.98,-0.03,-0.01,-0.01,32.25
758771160,1877,1,201232,0.38,-0.28,9.99,-0.03,-0.01,-0.00,32.25
758851161,1859,1,201294,0.39,-0.30,9.98,-0.03,-0.01,-0.01,32.25
758930161,1744,1,201322,0.36,-0.28,9.98,-0.03,-0.01,-0.00,32.25
759010161,1878,1,201424,0.37,-0.28,9.97,-0.03,-0.01,-0.01,32.25
759090161,1638,1,201551,0.36,-0.30,9.98,-0.03,-0.01,-0.01,32.25
759170161,1756,1,201532,0.37,-0.28,9.97,-0.02,0.01,-0.00,32.25
759250146,1776,1,201436,0.31,-0.26,10.03,-0.02,0.00,-0.01,32.25
759330146,924,1,201482,0.36,-0.27,9.96,-0.04,-0.02,-0.01,32.25
759410161,1902,1,201551,0.36,-0.26,10.01,-0.03,-0.01,-0.00,32.25
759495215,2372,1,201349,0.35,-0.28,9.98,-0.04,-0.02,-0.01,33.41
759569161,2335,1,201297,0.35,-0.29,9.99,-0.03,-0.02,-0.00,33.41
759649161,4095,1,201341,0.36,-0.27,9.98,-0.03,-0.01,-0.01,33.41
759729161,1991,1,201181,0.37,-0.27,9.97,-0.04,-0.02,-0.01,33.41
759809161,2100,1,200836,0.37,-0.27,10.00,-0.04,-0.02,-0.00,33.41
759889160,2190,1,200554,0.38,-0.29,9.99,-0.03,-0.01,-0.00,33.41
759970161,1619,1,200505,0.38,-0.29,9.98,-0.03,-0.01,-0.01,33.41
760050162,1650,1,200570,0.37,-0.28,9.97,-0.03,-0.01,-0.01,33.41
760130161,1687,1,200592,0.37,-0.30,9.97,-0.03,-0.01,-0.00,33.41
760210161,1825,1,200560,0.36,-0.29,10.02,-0.03,-0.01,-0.00,33.41
760290161,3455,1,200661,0.33,-0.29,9.98,-0.03,-0.01,-0.01,33.41
760370161,1742,1,200594,0.38,-0.29,9.99,-0.03,-0.01,-0.01,33.41
760450161,1807,1,200467,0.34,-0.28,9.99,-0.03,-0.01,-0.01,33.41
760533215,2158,1,200257,0.36,-0.28,10.00,-0.03,-0.01,-0.01,34.09
760609161,1582,1,200377,0.34,-0.29,9.99,-0.03,-0.01,-0.00,34.09
760689161,1535,1,200520,0.36,-0.27,9.99,-0.03,-0.01,-0.01,34.09
760769161,1606,1,200637,0.35,-0.29,9.99,-0.03,-0.01,-0.00,34.09
760849161,1616,1,200645,0.35,-0.28,10.00,-0.03,-0.01,-0.01,34.09
760929160,3611,1,200518,0.36,-0.28,9.98,-0.03,-0.01,-0.01,34.09
761008161,1637,1,200533,0.36,-0.28,9.95,-0.03,-0.01,-0.00,34.09
761088161,1876,1,200460,0.36,-0.27,9.98,-0.03,-0.01,-0.00,34.09
761168161,2138,1,200236,0.36,-0.27,9.99,-0.03,-0.01,-0.01,34.09
761248161,1786,1,200296,0.37,-0.27,9.99,-0.03,-0.01,-0.01,34.09
761328161,1853,1,200372,0.36,-0.28,9.96,-0.03,-0.01,-0.01,34.09
761408161,1893,1,200356,0.35,-0.30,10.01,-0.03,-0.01,-0.01,34.09
761488161,2026,1,200339,0.35,-0.30,9.97,-0.03,-0.01,-0.01,34.09
761573215,1837,1,200342,0.36,-0.26,9.97,-0.03,-0.01,-0.01,33.91
761649161,1728,1,200358,0.34,-0.29,10.00,-0.03,-0.01,-0.01,33.91
761729161,1882,1,200292,0.36,-0.28,9.99,-0.03,-0.01,-0.01,33.91
761807161,2193,1,199889,0.36,-0.30,10.00,-0.03,-0.01,-0.00,33.91
761887160,1910,1,199746,0.36,-0.28,9.97,-0.03,-0.01,-0.01,33.91
761967210,1840,1,199863,0.35,-0.27,10.01,-0.03,-0.01,-0.01,33.91
762047161,1934,1,199923,0.36,-0.29,9.97,-0.03,-0.01,-0.00,33.91
762127161,1986,1,199925,0.34,-0.29,10.01,-0.03,-0.01,-0.01,33.91
762207161,1931,1,200017,0.35,-0.27,9.96,-0.03,-0.01,-0.00,33.91
762287161,3479,1,200108,0.34,-0.28,9.99,-0.03,-0.01,-0.01,33.91
762367161,1829,1,200170,0.35,-0.29,10.00,-0.03,-0.01,-0.00,33.91
762447161,2042,1,200035,0.37,-0.26,9.99,-0.03,-0.01,-0.01,33.91
762527161,2192,1,199881,0.36,-0.28,9.99,-0.03,-0.01,-0.01,33.91
762612215,1735,1,199978,0.36,-0.27,10.00,-0.03,-0.01,-0.01,33.25
762688161,1823,1,200141,0.35,-0.29,9.96,-0.03,-0.01,-0.00,33.25
762768161,1767,1,200199,0.37,-0.27,9.97,-0.03,-0.01,-0.00,33.25
762848161,1962,1,200207,0.35,-0.29,9.98,-0.03,-0.01,-0.01,33.25
762926161,1829,1,200171,0.36,-0.27,9.99,-0.03,-0.01,-0.01,33.25
763006161,1728,1,200147,0.34,-0.29,10.01,-0.03,-0.01,-0.01,33.25
763086161,1776,1,200179,0.36,-0.28,9.98,-0.03,-0.01,-0.00,33.25
763166161,2062,1,199884,0.36,-0.28,10.00,-0.03,-0.01,-0.01,33.25
763246161,2027,1,199836,0.36,-0.28,9.98,-0.03,-0.01,-0.00,33.25
763326161,1728,1,199970,0.36,-0.28,9.98,-0.03,-0.01,-0.01,33.25
763406178,1839,1,200109,0.36,-0.27,9.96,-0.03,-0.01,-0.01,33.25
763486161,1906,1,200153,0.36,-0.28,9.97,-0.03,-0.01,-0.00,33.25
763566161,1868,1,200273,0.34,-0.28,9.98,-0.03,-0.01,-0.00,33.25
763651215,4095,1,200337,0.34,-0.28,9.99,-0.03,-0.01,-0.00,33.35
763727161,1777,1,200357,0.36,-0.28,9.97,-0.03,-0.01,-0.00,33.35
763807177,2032,1,200298,0.35,-0.29,9.99,-0.03,-0.01,-0.01,33.35
763887161,2334,1,200083,0.36,-0.26,9.97,-0.03,-0.01,-0.00,33.35
763967161,1737,1,200157,0.34,-0.28,9.96,-0.03,-0.01,-0.01,33.35
764045161,1760,1,200198,0.35,-0.28,9.98,-0.03,-0.01,-0.01,33.35
764125161,1761,1,200119,0.37,-0.28,9.99,-0.03,-0.01,-0.01,33.35
764205161,1869,1,200157,0.35,-0.28,10.00,-0.03,-0.01,-0.01,33.35
764285161,3071,1,200189,0.35,-0.28,9.98,-0.03,-0.01,-0.00,33.35
764365161,1743,1,200239,0.33,-0.26,10.01,-0.03,-0.01,-0.01,33.35
764445161,2011,1,200213,0.36,-0.29,10.01,-0.03,-0.01,-0.00,33.35
764525167,2177,1,199996,0.36,-0.28,9.98,-0.03,-0.01,-0.01,33.35
764605161,1790,1,200035,0.35,-0.27,9.99,-0.03,-0.01,-0.01,33.35
764690215,1872,1,200075,0.36,-0.29,10.01,-0.03,-0.01,-0.01,33.39
764766161,1857,1,200161,0.36,-0.29,9.97,-0.03,-0.01,-0.01,33.39
764846161,1909,1,200175,0.37,-0.28,10.00,-0.03,-0.01,-0.01,33.39
764926161,2023,1,200207,0.36,-0.28,10.00,-0.03,-0.01,-0.00,33.39
765006161,1820,1,200260,0.36,-0.29,9.99,-0.03,-0.01,-0.01,33.39
765086161,1968,1,200277,0.35,-0.27,10.00,-0.03,-0.01,-0.01,33.39
765166161,2266,1,199998,0.35,-0.29,9.95,-0.03,-0.01,-0.00,33.39
765244167,1901,1,199972,0.36,-0.28,9.99,-0.03,-0.01,-0.01,33.39
765324161,1808,1,199986,0.35,-0.28,9.96,-0.03,-0.01,-0.00,33.39
765404161,1846,1,199987,0.34,-0.28,9.97,-0.03,-0.01,-0.01,33.39
765484161,1996,1,199965,0.35,-0.27,9.97,-0.03,-0.01,-0.00,33.39
765564161,1824,1,200034,0.36,-0.29,9.99,-0.03,-0.01,-0.00,33.39
765644161,1733,1,200070,0.34,-0.31,9.99,-0.03,-0.01,-0.00,33.39
765729215,1886,1,200165,0.35,-0.29,9.96,-0.03,-0.01,-0.00,33.43
765805161,2114,1,199859,0.35,-0.27,9.99,-0.03,-0.01,-0.01,33.43
765885161,1786,1,199813,0.35,-0.27,9.98,-0.03,-0.01,-0.01,33.43
765965161,1728,1,199867,0.37,-0.27,9.98,-0.03,-0.01,-0.01,33.43
766045161,1799,1,200002,0.36,-0.26,9.98,-0.03,-0.01,-0.00,33.43
766125161,1943,1,199995,0.36,-0.30,10.00,-0.03,-0.01,-0.01,33.43
766205160,1806,1,200042,0.37,-0.28,10.01,-0.03,-0.01,-0.00,33.43
766285161,1720,1,200134,0.36,-0.29,9.97,-0.03,-0.01,-0.01,33.43
766365161,1829,1,200140,0.36,-0.28,9.98,-0.03,-0.01,-0.00,33.43
766445161,2133,1,199936,0.34,-0.28,9.97,-0.03,-0.01,-0.01,33.43
766523177,1958,1,199851,0.37,-0.29,9.97,-0.03,-0.01,-0.00,33.43
766603161,1776,1,199878,0.37,-0.29,9.98,-0.03,-0.01,-0.01,33.43
766683182,1864,1,199945,0.34,-0.27,9.97,-0.03,-0.01,-0.01,33.43
766768215,2027,1,200109,0.35,-0.26,9.98,-0.03,-0.01,-0.01,33.39
766844161,1874,1,200108,0.36,-0.28,9.98,-0.03,-0.01,-0.01,33.39
766924161,1744,1,200142,0.35,-0.27,10.00,-0.03,-0.01,-0.01,33.39
767004161,1918,1,200170,0.35,-0.28,10.01,-0.03,-0.01,-0.01,33.39
767084191,2192,1,199954,0.37,-0.29,9.96,-0.03,-0.02,-0.01,33.39
767164162,1933,1,199810,0.35,-0.27,9.99,-0.03,-0.01,-0.01,33.39
767244161,1847,1,199802,0.36,-0.28,10.00,-0.04,-0.02,-0.01,33.39
767324161,1898,1,200180,0.37,-0.29,9.99,-0.04,-0.03,-0.01,33.39
767404161,1891,1,200337,0.39,-0.32,9.96,-0.03,-0.02,-0.01,33.39
767484161,1796,1,200416,0.39,-0.28,9.99,-0.03,-0.01,-0.01,33.39
767564161,1777,1,200436,0.37,-0.31,9.98,-0.03,-0.01,-0.01,33.39
767644161,1951,1,200377,0.37,-0.27,9.97,-0.03,-0.01,-0.00,33.39
767722161,2238,1,200077,0.39,-0.31,9.98,-0.03,-0.01,-0.01,33.39
767807215,1933,1,200087,0.37,-0.30,9.96,-0.03,-0.01,-0.01,33.57
767883161,1793,1,200164,0.40,-0.29,10.01,-0.03,-0.01,-0.00,33.57
767963161,1863,1,200187,0.39,-0.29,9.98,-0.03,-0.01,-0.00,33.57
768043161,1930,1,200163,0.39,-0.30,9.99,-0.03,-0.01,-0.01,33.57
768123161,1878,1,200155,0.40,-0.27,9.98,-0.03,-0.01,-0.00,33.57
768203160,1791,1,200174,0.42,-0.29,9.97,-0.03,-0.01,-0.00,33.57
768283160,1839,1,200089,0.37,-0.29,10.00,-0.03,-0.01,-0.01,33.57
768363160,2117,1,199819,0.38,-0.29,9.97,-0.03,-0.01,-0.01,33.57
768443161,1793,1,199824,0.40,-0.30,9.98,-0.03,-0.01,-0.00,33.57
768523184,1705,1,199933,0.39,-0.29,9.99,-0.03,-0.01,-0.00,33.57
768603161,1779,1,199930,0.38,-0.29,10.01,-0.03,-0.01,-0.01,33.57
768683161,1822,1,199922,0.37,-0.30,9.98,-0.03,-0.01,-0.01,33.57
768763161,1849,1,199964,0.37,-0.28,9.97,-0.03,-0.01,-0.00,33.57
768848215,1615,1,199982,0.41,-0.29,9.96,-0.03,-0.01,-0.01,33.57
768922161,1830,1,199968,0.38,-0.28,10.01,-0.03,-0.01,-0.01,33.57
769002161,1962,1,199821,0.36,-0.28,9.97,-0.03,-0.01,-0.00,33.57
769082161,2176,1,199801,0.38,-0.28,9.98,-0.03,-0.01,-0.00,33.57
769162161,1819,1,199850,0.39,-0.29,9.99,-0.03,-0.01,-0.01,33.57
769242161,1873,1,199872,0.38,-0.28,10.01,-0.03,-0.01,-0.00,33.57
769322161,1883,1,199871,0.39,-0.29,10.00,-0.03,-0.01,-0.01,33.57
769402161,1845,1,199847,0.37,-0.30,9.99,-0.03,-0.01,-0.01,33.57
769482161,1793,1,199854,0.39,-0.29,9.99,-0.03,-0.01,-0.01,33.57
769562161,1580,1,199664,0.37,-0.29,9.99,-0.03,-0.01,-0.00,33.57
769642161,1814,1,199633,0.38,-0.29,9.98,-0.03,-0.01,-0.01,33.57
769722161,1985,1,199474,0.37,-0.29,10.00,-0.03,-0.01,-0.01,33.57
769802161,2144,1,199319,0.37,-0.28,10.01,-0.03,-0.01,-0.01,33.57
769887215,1829,1,199429,0.38,-0.31,10.00,-0.03,-0.01,-0.01,33.57
769961167,1845,1,199734,0.37,-0.29,9.98,-0.03,-0.01,-0.01,33.57
770041161,1887,1,200154,0.37,-0.28,9.99,-0.03,-0.02,-0.01,33.57
770121161,1965,1,200528,0.38,-0.28,9.98,-0.03,-0.02,-0.01,33.57
770201161,1831,1,200670,0.37,-0.29,9.99,-0.04,-0.02,-0.01,33.57
770281161,1745,1,200837,0.41,-0.28,10.01,-0.03,-0.02,-0.00,33.57
770361182,1937,1,200859,0.40,-0.30,10.00,-0.03,-0.02,-0.00,33.57
770441160,2217,1,200676,0.41,-0.29,9.99,-0.03,-0.02,-0.01,33.57
770521161,1840,1,200727,0.40,-0.29,9.96,-0.03,-0.02,-0.00,33.57
770601160,1776,1,200742,0.40,-0.29,9.98,-0.03,-0.01,-0.00,33.57
770681176,1841,1,200712,0.41,-0.32,10.00,-0.03,-0.01,-0.01,33.57
770761161,1877,1,200643,0.39,-0.30,9.99,-0.03,-0.01,-0.01,33.57
770841161,1793,1,200576,0.41,-0.31,9.96,-0.03,-0.01,-0.00,33.57
770926215,1712,1,200641,0.39,-0.29,9.98,-0.03,-0.01,-0.01,33.69
771001161,1952,1,200613,0.39,-0.28,9.97,-0.03,-0.01,-0.01,33.69
771081161,2265,1,200413,0.41,-0.30,9.99,-0.03,-0.01,-0.01,33.69
771161161,1835,1,200411,0.38,-0.28,10.00,-0.03,-0.01,-0.01,33.69
771241161,1841,1,200411,0.39,-0.30,9.99,-0.03,-0.01,-0.00,33.69
771321161,1849,1,200407,0.40,-0.30,9.96,-0.03,-0.01,-0.01,33.69
771399160,1937,1,200385,0.43,-0.29,9.99,-0.03,-0.01,-0.01,33.69
771479161,1913,1,200265,0.40,-0.31,10.00,-0.03,-0.01,-0.01,33.69
771559160,1680,1,200313,0.39,-0.31,9.99,-0.03,-0.01,-0.00,33.69
771639161,1786,1,200290,0.42,-0.30,9.99,-0.03,-0.01,-0.01,33.69
771719161,2092,1,200121,0.42,-0.30,9.98,-0.03,-0.01,-0.00,33.69
771799199,1987,1,200101,0.41,-0.29,9.98,-0.03,-0.01,-0.00,33.69
771879161,1776,1,200144,0.41,-0.30,9.99,-0.03,-0.01,-0.01,33.69
771964215,1895,1,200222,0.40,-0.30,9.98,-0.03,-0.01,-0.01,33.69
772039160,1859,1,200199,0.39,-0.30,10.00,-0.03,-0.01,-0.00,33.69
772119160,1854,1,200204,0.38,-0.31,9.97,-0.03,-0.01,-0.00,33.69
772199161,1791,1,200208,0.39,-0.32,10.00,-0.03,-0.01,-0.01,33.69
772279161,1833,1,200235,0.40,-0.30,9.98,-0.03,-0.01,-0.01,33.69
772359160,2062,1,200111,0.40,-0.29,9.97,-0.03,-0.01,-0.01,33.69
772439161,2162,1,200009,0.41,-0.29,9.97,-0.03,-0.01,-0.00,33.69
772519161,1773,1,200036,0.41,-0.30,10.01,-0.03,-0.01,-0.00,33.69
772599160,1822,1,200074,0.39,-0.30,10.00,-0.03,-0.01,-0.00,33.69
772679160,1813,1,200088,0.41,-0.29,10.01,-0.03,-0.01,-0.01,33.69
772759161,1871,1,200139,0.41,-0.30,9.98,-0.03,-0.01,-0.00,33.69
772839160,2269,1,200105,0.41,-0.31,9.96,-0.03,0.00,-0.00,33.69
772919146,1680,1,200075,0.41,-0.31,10.00,-0.03,-0.02,-0.00,33.69
773004215,1482,1,200089,0.37,-0.33,9.98,-0.03,-0.02,-0.01,33.65
773079162,1727,1,200226,0.38,-0.31,10.04,-0.04,-0.01,-0.01,33.65
773159161,1488,1,200156,0.42,-0.31,9.97,-0.03,-0.02,-0.00,33.65
773239161,1667,1,199998,0.41,-0.30,9.96,-0.03,-0.02,-0.01,33.65
773319161,1844,1,199843,0.41,-0.29,10.01,-0.03,-0.02,-0.01,33.65
773399161,1817,1,199835,0.39,-0.33,9.97,-0.03,-0.01,-0.01,33.65
773479161,2851,1,199807,0.41,-0.31,9.95,-0.03,-0.01,-0.01,33.65
773559161,1694,1,199872,0.41,-0.30,9.96,-0.03,-0.02,-0.01,33.65
773639166,2005,1,199892,0.42,-0.30,9.98,-0.03,-0.02,-0.00,33.65
773719160,2288,1,199793,0.41,-0.30,10.01,-0.03,-0.01,-0.01,33.65
773797161,1766,1,199787,0.43,-0.32,9.98,-0.03,-0.01,-0.00,33.65
773877161,1872,1,199805,0.43,-0.32,9.99,-0.03,-0.01,-0.01,33.65
773957161,1837,1,199803,0.43,-0.31,10.00,-0.03,-0.01,-0.01,33.65
774042215,1878,1,199788,0.42,-0.31,9.97,-0.03,-0.01,-0.00,33.63
774117161,2960,1,199788,0.42,-0.32,10.01,-0.03,-0.01,-0.00,33.63
774197161,1818,1,199838,0.42,-0.34,10.00,-0.03,-0.01,-0.01,33.63
774277161,2014,1,199790,0.42,-0.31,9.96,-0.03,-0.01,-0.01,33.63
774357161,2224,1,199737,0.41,-0.33,9.97,-0.03,-0.01,-0.01,33.63
774437162,1791,1,199790,0.42,-0.32,9.99,-0.03,-0.01,-0.01,33.63
774517161,1842,1,199870,0.43,-0.29,9.99,-0.03,-0.01,-0.01,33.63
774597161,1898,1,199945,0.40,-0.31,9.99,-0.03,-0.01,-0.01,33.63
774677161,1889,1,199969,0.43,-0.31,9.98,-0.03,-0.01,-0.01,33.63
774757161,1723,1,199993,0.42,-0.30,9.97,-0.03,-0.01,-0.01,33.63
774837161,1827,1,200001,0.41,-0.30,9.97,-0.03,-0.01,-0.00,33.63
774917160,2112,1,199827,0.42,-0.32,9.98,-0.03,-0.01,-0.01,33.63
774997161,2023,1,199772,0.41,-0.31,9.96,-0.03,-0.01,-0.01,33.63
775082215,1895,1,199712,0.43,-0.31,9.98,-0.03,-0.01,-0.01,33.69
775156161,1931,1,199686,0.43,-0.31,9.98,-0.03,-0.01,-0.00,33.69
775236161,2046,1,199674,0.42,-0.31,9.98,-0.03,-0.01,-0.00,33.69
775316161,1862,1,199659,0.41,-0.31,9.99,-0.03,-0.01,-0.01,33.69
775396161,1773,1,199728,0.42,-0.31,9.97,-0.03,-0.01,-0.01,33.69
775476161,1942,1,199795,0.44,-0.30,9.97,-0.03,-0.01,-0.01,33.69
775556160,2210,1,199646,0.42,-0.30,10.00,-0.03,-0.01,-0.00,33.69
775636160,2181,1,199642,0.44,-0.31,9.98,-0.03,-0.01,-0.01,33.69
775716161,2016,1,199728,0.44,-0.31,9.96,-0.03,-0.00,-0.01,33.69
775796161,1975,1,199826,0.43,-0.30,9.98,-0.03,-0.01,-0.00,33.69
775876161,1930,1,199834,0.42,-0.30,9.96,-0.03,-0.01,-0.01,33.69
775956161,1856,1,199848,0.42,-0.32,9.97,-0.03,-0.01,-0.01,33.69
776036161,1766,1,199882,0.43,-0.33,9.98,-0.03,-0.01,-0.01,33.69
776122215,2903,1,199843,0.40,-0.31,9.99,-0.03,-0.01,-0.00,33.61
776196160,3125,1,199756,0.43,-0.31,9.99,-0.03,-0.01,-0.01,33.61
776276161,2438,1,199860,0.41,-0.33,9.98,-0.03,-0.01,-0.00,33.61
776356161,2192,1,200020,0.43,-0.31,9.99,-0.03,-0.01,-0.00,33.61
776436161,2032,1,200151,0.41,-0.33,10.01,-0.03,-0.01,-0.00,33.61
776516161,1915,1,200127,0.43,-0.29,9.98,-0.03,-0.01,-0.01,33.61
776596161,2366,1,200162,0.42,-0.30,9.97,-0.03,-0.01,-0.00,33.61
776676161,1639,1,200167,0.41,-0.29,10.01,-0.03,-0.01,-0.01,33.61
776756161,1899,1,200146,0.41,-0.33,10.00,-0.03,-0.01,-0.00,33.61
776836161,1977,1,200069,0.43,-0.31,10.01,-0.03,-0.01,-0.01,33.61
776916186,1614,1,199980,0.41,-0.29,9.99,-0.03,-0.01,-0.01,33.61
776996161,1643,1,199991,0.42,-0.32,10.00,-0.03,-0.01,-0.01,33.61
777076161,1755,1,200019,0.42,-0.32,9.98,-0.03,-0.01,-0.00,33.61
777160215,1696,1,199998,0.42,-0.32,9.99,-0.03,-0.01,-0.01,33.63
777236161,1661,1,200069,0.41,-0.31,9.96,-0.03,-0.01,-0.01,33.63
777316161,1758,1,200080,0.42,-0.32,9.97,-0.03,-0.01,-0.00,33.63
777396161,2090,1,199945,0.45,-0.30,9.98,-0.03,-0.01,-0.00,33.63
777474160,2027,1,199899,0.43,-0.31,9.99,-0.03,-0.01,-0.01,33.63
777554161,1840,1,199794,0.42,-0.32,9.99,-0.03,-0.01,-0.00,33.63
777634161,1855,1,199821,0.42,-0.30,9.96,-0.03,-0.01,-0.01,33.63
777714161,1999,1,199859,0.45,-0.29,9.97,-0.03,-0.01,-0.01,33.63
777794161,1907,1,199900,0.41,-0.31,10.02,-0.03,-0.01,-0.00,33.63
777874161,1838,1,199955,0.41,-0.31,9.97,-0.03,-0.01,-0.01,33.63
777954162,1984,1,199991,0.42,-0.31,9.97,-0.03,-0.01,-0.01,33.63
778034161,2321,1,199842,0.41,-0.30,9.97,-0.03,-0.01,-0.01,33.63
778114161,1927,1,199846,0.44,-0.31,10.01,-0.03,-0.01,-0.00,33.63
778199215,1808,1,199975,0.43,-0.31,10.00,-0.03,-0.00,-0.01,33.63
778275160,1777,1,200016,0.40,-0.32,9.99,-0.03,-0.01,-0.00,33.63
778355160,1769,1,200026,0.43,-0.31,9.98,-0.03,-0.01,-0.00,33.63
778435161,4090,1,199973,0.40,-0.30,9.98,-0.03,-0.01,-0.00,33.63
778515160,1700,1,199973,0.41,-0.31,10.01,-0.03,-0.01,-0.01,33.63
778595161,1830,1,199864,0.41,-0.31,9.98,-0.03,-0.01,-0.01,33.63
778675161,2064,1,199731,0.41,-0.33,10.00,-0.03,-0.01,-0.01,33.63
778753161,1685,1,199657,0.41,-0.29,9.98,-0.03,-0.01,-0.00,33.63
778833161,1777,1,199550,0.41,-0.31,9.98,-0.03,-0.02,-0.00,33.63
778913161,1745,1,199556,0.43,-0.29,9.97,-0.03,-0.01,-0.01,33.63
778993162,1837,1,199534,0.41,-0.33,10.00,-0.03,-0.01,-0.01,33.63
779073178,1641,1,199576,0.42,-0.31,9.98,-0.03,-0.01,-0.00,33.63
779153161,1801,1,199622,0.42,-0.31,10.01,-0.03,-0.01,-0.00,33.63
